region;fagutdanning;alder;sektor;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
K.4626 Øygarden;Hjelpepleier;Alle aldre;Kommuneforvaltningen;216.0;193.0;209.0;208.0;203.0;200.0;195.0;194.0;194.0;180.0;175.0;172.0;163.0;147.0;142.0
K.4626 Øygarden;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
K.4626 Øygarden;Hjelpepleier;Alle aldre;Statsforvaltningen;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;3.0;3.0;3.0;3.0;0.0
K.4626 Øygarden;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;20.0;20.0;20.0;34.0;20.0;20.0;20.0;28.0;25.0;20.0;25.0;12.0;13.0;14.0;14.0
K.4626 Øygarden;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;88.0;88.0;23.0;46.0;49.0;67.0;88.0;102.0;116.0;132.0;152.0;164.0;187.0
K.4626 Øygarden;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
K.4626 Øygarden;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;3.0;3.0;3.0;0.0;3.0;3.0;4.0;5.0;5.0;3.0;0.0;6.0;5.0
K.4626 Øygarden;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;75.0;78.0;83.0;80.0;83.0;76.0;75.0;67.0;75.0;67.0;67.0;68.0;58.0;60.0;55.0
K.4626 Øygarden;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;9.5;9.5;9.5;9.5;9.5;9.5;9.5;12.0;12.0;10.0;7.0;14.0;6.0;6.0;9.0
K.4626 Øygarden;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Sykepleier;Alle aldre;Kommuneforvaltningen;158.0;158.0;184.0;194.0;193.0;196.0;203.0;212.0;229.0;247.0;253.0;265.0;279.0;299.0;290.0
K.4626 Øygarden;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Sykepleier;Alle aldre;Statsforvaltningen;3.0;3.0;4.0;39.0;43.0;46.0;43.0;41.0;41.0;43.0;40.0;53.0;52.0;55.0;61.0
K.4626 Øygarden;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;19.0;22.0;25.0;21.0;24.0;27.0;31.0;25.0;24.0;26.0;25.0;18.0;18.0;28.0;34.0
K.4626 Øygarden;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;12.0;22.0;22.0;12.0;22.0;16.0;22.0;15.0;21.0;23.0;29.0;27.0;30.0;28.0;22.0
K.4626 Øygarden;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Lege uten spesialitet;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;4.0;4.0;3.0;4.0;4.0;5.0;5.0;3.0;3.0;4.0;6.0;4.0
K.4626 Øygarden;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;10.0;10.0;10.0;10.0;10.0;10.0;12.0;13.0;12.0;7.0;12.0;3.0;7.0;10.0;8.0
K.4626 Øygarden;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;6.5;6.5;6.5;6.5;6.5;6.5;6.5;0.0;0.0;3.0;6.0;7.0;9.0;12.0;11.0
K.4626 Øygarden;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4626 Øygarden;Lege med spesialitet;Alle aldre;Statsforvaltningen;5.0;5.0;4.0;3.0;5.0;4.0;4.0;5.0;6.0;6.0;8.0;6.0;5.0;7.0;3.0
K.4626 Øygarden;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;21.0;21.0;21.0;21.0;21.0;21.0;21.0;19.0;21.0;23.0;21.0;20.0;21.0;22.0;25.0
K.4626 Øygarden;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Hjelpepleier;Alle aldre;Kommuneforvaltningen;129.0;122.0;130.0;116.0;108.0;116.0;103.0;100.0;97.0;83.0;86.0;80.0;74.0;67.0;65.0
K.4627 Askøy;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Hjelpepleier;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;96.0;91.0;82.0;77.0;75.0;68.0;70.0;65.0;63.0;59.0;47.0;40.0;37.0;38.0;66.5
K.4627 Askøy;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;75.5;4.0;4.0;20.0;40.0;56.0;71.0;80.0;89.0;120.0;126.0;133.0;149.0;166.0
K.4627 Askøy;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0
K.4627 Askøy;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;20.5;20.5;4.0;8.0;11.0;22.0;24.0;28.0;28.0;18.0;23.0;19.0;26.0;20.5
K.4627 Askøy;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;73.0;76.0;84.0;84.0;72.0;64.0;61.0;59.0;53.0;48.0;46.0;42.0;37.0;39.0;39.0
K.4627 Askøy;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;14.0;25.0;25.0;21.0;21.0;20.0;20.0;19.0;19.0;16.0;10.0;9.0;9.0;8.0;19.0
K.4627 Askøy;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Sykepleier;Alle aldre;Kommuneforvaltningen;116.0;132.0;139.0;146.0;150.0;150.0;148.0;155.0;147.0;171.0;181.0;180.0;176.0;190.0;195.0
K.4627 Askøy;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Sykepleier;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;18.0;19.0;18.0;17.0;20.0;23.0;20.0;22.0;24.0;25.0;24.0;25.0
K.4627 Askøy;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;92.0;95.0;96.0;77.0;78.0;88.0;90.0;89.0;100.0;103.0;86.0;85.0;79.0;74.0;88.5
K.4627 Askøy;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;5.0;5.0;5.0;4.0;3.0;4.0;3.0;3.0;6.0;4.0;9.0;10.0;6.0;9.0;11.0
K.4627 Askøy;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Lege uten spesialitet;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;4.0;3.0;4.0
K.4627 Askøy;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;15.0;15.0;16.0;10.0;10.0;8.0;10.0;6.0;9.0;9.0;8.0;10.0;12.0;9.0;10.0
K.4627 Askøy;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;3.0;3.0;0.0;4.0
K.4627 Askøy;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4627 Askøy;Lege med spesialitet;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0
K.4627 Askøy;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;10.0;10.0;15.0;14.0;16.0;15.0;16.0;15.0;14.0;14.0;11.0;15.0;16.0;22.0;15.0
K.4627 Askøy;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Hjelpepleier;Alle aldre;Kommuneforvaltningen;362.0;360.0;337.0;342.0;335.0;317.0;290.0;296.0;273.0;269.0;258.0;238.0;213.0;211.0;210.0
K.4631 Alver;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Hjelpepleier;Alle aldre;Statsforvaltningen;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;15.5;15.5;15.5;15.5;15.5;15.5;15.5;23.0;17.0;17.0;17.0;14.0;11.0;11.0;10.0
K.4631 Alver;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;89.5;89.5;89.5;19.0;41.0;54.0;69.0;81.0;98.0;109.0;126.0;144.0;169.0;181.0
K.4631 Alver;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;4.0
K.4631 Alver;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;76.0;68.0;72.0;77.0;70.0;72.0;68.0;65.0;57.0;52.0;52.0;42.0;42.0;37.0;35.0
K.4631 Alver;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;5.5;5.5;5.5;5.5;5.5;5.5;5.5;7.0;7.0;6.0;3.0;3.0;5.0;5.0;6.0
K.4631 Alver;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Sykepleier;Alle aldre;Kommuneforvaltningen;203.0;216.0;238.0;238.0;251.0;252.0;256.0;276.0;270.0;272.0;275.0;283.0;294.0;298.0;308.0
K.4631 Alver;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Sykepleier;Alle aldre;Statsforvaltningen;12.0;11.0;11.0;27.0;21.0;25.0;14.0;13.0;11.0;10.0;10.0;6.0;4.0;6.0;10.0
K.4631 Alver;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;9.5;9.5;9.5;9.5;9.5;9.5;9.5;9.0;9.0;8.0;9.0;13.0;10.0;10.0;17.0
K.4631 Alver;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;17.5;17.5;17.5;15.0;17.5;17.5;16.0;18.0;17.0;19.0;23.0;19.0;14.0;19.0;16.0
K.4631 Alver;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Lege uten spesialitet;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
K.4631 Alver;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;5.5;5.5;5.5;5.5;5.5;5.5;5.5;7.0;6.0;6.0;4.0;5.0;5.0;6.0;4.0
K.4631 Alver;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;6.0;6.0;6.0;6.0;6.0;6.0;6.0;11.0;5.0;6.0;10.0;6.0;4.0;8.0;5.0
K.4631 Alver;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.4631 Alver;Lege med spesialitet;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;5.0;4.0;5.0;3.0;0.0;3.0;3.0
K.4631 Alver;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.0;12.0;12.0;12.0;10.0;13.0;10.0;12.0
K.4631 Alver;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Hjelpepleier;Alle aldre;Kommuneforvaltningen;322.0;319.0;315.0;291.0;292.0;279.0;266.0;267.0;235.0;236.0;214.0;204.0;195.0;186.0;174.0
K.1506 Molde;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Hjelpepleier;Alle aldre;Statsforvaltningen;153.0;139.0;132.0;128.0;117.0;110.0;100.0;99.0;89.0;80.0;77.0;68.0;56.0;49.0;39.0
K.1506 Molde;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;23.0;21.0;17.0;19.0;11.0;11.0;11.0;14.0;10.0;11.0;11.0;9.0;9.0;7.0;7.0
K.1506 Molde;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;161.0;161.0;41.0;79.0;107.0;116.0;161.0;175.0;189.0;208.0;216.0;235.0;233.0
K.1506 Molde;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;5.0;4.0;5.0;8.0;8.0;10.0;17.0
K.1506 Molde;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;4.0;3.0;5.0;4.0
K.1506 Molde;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;59.0;61.0;62.0;65.0;60.0;50.0;46.0;39.0;33.0;33.0;31.0;27.0;32.0;29.0;28.0
K.1506 Molde;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Omsorgsarbeider;Alle aldre;Statsforvaltningen;3.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
K.1506 Molde;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;9.0;13.0;9.0;8.0;6.0;6.0;7.0;3.0;4.0;5.0;4.0;5.0;6.0;3.0;8.0
K.1506 Molde;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Sykepleier;Alle aldre;Kommuneforvaltningen;285.0;291.0;292.0;314.0;339.0;333.0;336.0;325.0;324.0;327.0;326.0;326.0;338.0;341.0;327.0
K.1506 Molde;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Sykepleier;Alle aldre;Statsforvaltningen;537.0;538.0;557.0;556.0;611.0;611.0;611.0;573.0;610.0;612.0;619.0;621.0;621.0;622.0;623.0
K.1506 Molde;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;18.0;18.0;18.0;18.0;18.0;18.0;17.0;21.0;18.0;19.0;17.0;14.0;18.0;16.0;19.0
K.1506 Molde;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;10.5;10.5;10.5;10.5;10.5;10.5;10.5;11.0;10.0;7.0;11.0;13.0;10.0;8.0;14.0
K.1506 Molde;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Lege uten spesialitet;Alle aldre;Statsforvaltningen;94.0;84.0;86.0;97.0;99.0;107.0;107.0;127.0;123.0;135.0;136.0;130.0;128.0;139.0;142.0
K.1506 Molde;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;10.0;11.0;14.0;15.0;12.0;13.0;10.0
K.1506 Molde;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0
K.1506 Molde;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1506 Molde;Lege med spesialitet;Alle aldre;Statsforvaltningen;76.0;72.0;75.0;80.0;86.0;91.0;86.0;80.0;89.0;86.0;98.0;105.0;95.0;102.0;104.0
K.1506 Molde;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;30.0;30.0;30.0;30.0;30.0;30.0;30.0;26.0;27.0;29.0;32.0;32.0;30.0;30.0;32.0
K.1506 Molde;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Hjelpepleier;Alle aldre;Kommuneforvaltningen;618.0;622.0;657.0;641.0;610.0;595.0;573.0;534.0;511.0;492.0;460.0;447.0;409.0;378.0;346.0
K.1507 Ålesund;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
K.1507 Ålesund;Hjelpepleier;Alle aldre;Statsforvaltningen;155.0;148.0;141.0;108.0;128.0;122.0;111.0;110.0;106.0;97.0;86.0;77.0;65.0;51.0;48.0
K.1507 Ålesund;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;21.0;63.0;21.0;21.0;21.0;21.0;21.0;25.0;23.0;19.0;19.0;15.0;21.0;21.0;17.0
K.1507 Ålesund;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;273.0;273.0;273.0;273.0;273.0;273.0;183.0;196.0;241.0;273.0;336.0;347.0;377.0;383.0
K.1507 Ålesund;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;11.0;11.0;11.0;4.0;5.0;7.0;8.0;17.0;14.0;15.0;20.0;31.0;32.0
K.1507 Ålesund;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;4.0;5.0;5.0;4.0;3.0;0.0;4.0;4.0;3.0;9.0;10.0;16.0
K.1507 Ålesund;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;157.0;169.0;156.0;158.0;147.0;123.0;109.0;105.0;97.0;78.0;75.0;72.0;63.0;60.0;54.0
K.1507 Ålesund;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Omsorgsarbeider;Alle aldre;Statsforvaltningen;7.5;7.5;7.5;7.5;7.5;7.0;6.0;8.0;8.0;9.0;5.0;5.0;8.0;7.0;8.0
K.1507 Ålesund;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;9.0;9.0;11.0;11.0;10.0;11.0;10.0;10.0;9.0;9.0;8.0;6.0;5.0;7.0;8.0
K.1507 Ålesund;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Sykepleier;Alle aldre;Kommuneforvaltningen;429.0;478.0;487.0;497.0;524.0;537.0;554.0;570.0;574.0;601.0;598.0;635.0;632.0;645.0;612.0
K.1507 Ålesund;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Sykepleier;Alle aldre;Statsforvaltningen;855.0;920.0;949.0;985.0;954.0;1016.0;1018.0;1049.0;1055.0;1021.0;1058.0;1043.0;1036.0;1056.0;1064.0
K.1507 Ålesund;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;54.0;60.0;60.0;60.0;60.0;60.0;60.0;57.0;61.0;54.0;57.0;60.0;69.0;76.0;63.0
K.1507 Ålesund;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.1507 Ålesund;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;23.0;23.0;23.0;23.0;23.0;23.0;23.0;9.0;12.0;21.0;25.0;20.0;31.0;35.0;26.0
